caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,Healthcare 8,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2260877612,0.9096127011,Yes,Licensing and Copyright Issues and Potential for Misuse,No,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1980,Female,White,No,4-year,Married,Full-time,"$80,000 - $99,999",Yes,10039,New York,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Some of the time,Roman Catholic,Once a week,Yes,Somewhat important,A few times a month,2025-05-21 22:42:08,2025-05-21 23:11:26
2261675890,0.8424607313,Yes,accessibility,Not sure,Probably yes,Yes,Not sure,Good Idea,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Good Idea,Good Idea,Not Sure,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Not Sure,Dislike It,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Grand Bargain,Democrat,,1993,Female,White,No,4-year,Never married,Temporarily laid off,"$40,000 - $49,999",No,10461,New York,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2025-05-22 0:33:39,2025-05-22 1:11:51
2261338832,0.4717879122,Not sure,They may not like it,Not sure,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1995,Male,Asian,No,Post-grad,Never married,Full-time,"$120,000 - $149,999",No,10301,New York,Rent,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Some of the time,Protestant,Seldom,No,Somewhat important,Seldom,2025-05-22 1:33:24,2025-05-22 1:36:58
2261753400,0.6823972631,No,I don't generally share apps with people.,No,Probably yes,Not sure,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1965,Male,White,No,High school graduate,Married,Full-time,"$120,000 - $149,999",No,11232,New York,Own,Not very strong Democrat,Did not vote for President,Did not vote for President,No,Liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2025-05-22 1:33:44,2025-05-22 1:44:42
2261845066,1.163371321,Not sure,Some will get upset,No,Definitely yes,Not sure,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1955,Male,White,No,High school graduate,Married,Retired,"$30,000 - $39,999",No,13211,New York,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Conservative,Most of the time,Roman Catholic,Seldom,No,Somewhat important,A few times a week,2025-05-22 2:48:24,2025-05-22 3:08:39
2261893926,0.6984326931,No,I don't really understand what the app does.,Not sure,Not sure,Not sure,Not sure,Good Idea,Dislike It,Good Idea,Good Idea,Good Idea,Dislike It,Not Sure,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Grand Bargain,Democrat,,1987,Female,White,No,Post-grad,Married,Full-time,"$200,000 - $249,999",Yes,10552,New York,Own,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2025-05-22 3:34:14,2025-05-22 3:45:08
2261914388,1.08637015,Yes,Sharing the app if they are Republicans,Yes,Definitely yes,Yes,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1996,Female,Black,No,High school graduate,Never married,Full-time,"$30,000 - $39,999",Yes,11208,New York,Rent,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Only now and then,Protestant,Seldom,No,Very important,Seldom,2025-05-22 3:54:55,2025-05-22 4:03:04
2250947432,0.5276107046,Not sure,Privacy,Not sure,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Current Direction,Republican,Allow more oil drilling,1957,Female,White,No,4-year,Divorced,Retired,"$10,000 - $19,999",No,28734,North Carolina,Rent,Strong Republican,Did not vote for President,Donald Trump,Don't know,Very conservative,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2025-05-16 17:00:07,2025-05-16 17:05:54
2257347246,1.297032953,Yes,I am not sure if I could share with others,No,Probably yes,Yes,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Republican,,1954,Female,White,No,High school graduate,Married,Retired,"$40,000 - $49,999",No,28021,North Carolina,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Only now and then,Protestant,Once a week,Yes,Very important,Several times a day,2025-05-19 21:34:13,2025-05-19 21:53:07
2259341018,1.415199541,Yes,I don't know,Yes,Definitely yes,Not sure,Not sure,Not Sure,Not Sure,Good Idea,Dislike It,Not Sure,Not Sure,Critical to Me & Others,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Not Sure,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Hate It,Dislike It,Critical to Me & Others,Hate It,Not Sure,Current Direction,Republican,I don't know,1987,Female,White,No,No HS,Married,Full-time,"$20,000 - $29,999",Yes,28472,North Carolina,Own,Strong Republican,Did not vote for President,Donald Trump,Yes,Very conservative,Only now and then,Nothing in particular,Never,Yes,Not too important,Never,2025-05-21 0:12:03,2025-05-21 0:29:06
2259284686,0.9728500235,No,Hard to understand. Put it in writing that the average person can understand.,No,Not sure,No,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Republican,"Start with congress by putting term limits on everything and have some accountability placed on congress , both parties so that they would have to actually work for the American citizens and all illegals who have not become citizens of this country would have no rights for the political parties could not fight over them.  Congress should only focus on this country and the Americans citizens only",1962,Female,White,No,Some college,Married,Retired,Prefer not to say,No,27909,North Carolina,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Only now and then,Protestant,More than once a week,Yes,Very important,Several times a day,2025-05-21 2:17:42,2025-05-21 3:01:59
2260576890,1.003077163,Not sure,people dont like downloading apps of certain kinds,Not sure,Probably yes,Yes,Yes,Good Idea,Hate It,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Good Idea,Good Idea,Critical to Me & Others,Grand Bargain,Republican,,1977,Female,White,No,2-year,Married,Full-time,"$40,000 - $49,999",Yes,28574,North Carolina,Own,Not very strong Republican,Did not vote for President,Donald Trump,Yes,Moderate,Hardly at all,Something else,Never,No,Not at all important,Seldom,2025-05-21 12:22:12,2025-05-21 12:29:43
2260579022,0.7407305952,Yes,Being aware of the problems we face as a whole in this country and to put their opinion/ideas.,Yes,Definitely yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1984,Female,Asian,No,Some college,Married,Homemaker,"$50,000 - $59,999",Yes,28080,North Carolina,Own,Strong Republican,Did not vote for President,Donald Trump,Yes,Conservative,Some of the time,Roman Catholic,A few times a year,No,Very important,Several times a day,2025-05-21 12:24:45,2025-05-21 12:49:23
2260700986,0.5276107046,Not sure,"I don’t have any, just not sure of their interest.",Not sure,Not sure,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,,1955,Female,White,No,4-year,Divorced,Retired,"Less than $10,000",No,28511,North Carolina,Other,Strong Republican,Did not vote for President,Donald Trump,Yes,Conservative,Most of the time,Protestant,More than once a week,Yes,Very important,Several times a day,2025-05-21 13:18:15,2025-05-21 13:38:06
2261154536,1.115373087,Yes,I don't think any of my friends would use it,Yes,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1983,Female,White,No,No HS,Domestic / civil partnership,Permanently disabled,"$10,000 - $19,999",Yes,28716,North Carolina,Rent,Not very strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Only now and then,Nothing in particular,Seldom,No,Not too important,Seldom,2025-05-21 17:35:37,2025-05-21 17:44:58
2260448694,0.8986496601,Yes,None,Yes,Probably yes,Not sure,Yes,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,The democrats need to go back to being democrats not far left extremists,1947,Male,White,No,4-year,Married,Retired,"$40,000 - $49,999",No,28467,North Carolina,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Some of the time,Nothing in particular,Never,No,Not at all important,Never,2025-05-21 23:54:50,2025-05-22 0:07:49
2261694558,0.3655783972,Yes,To voice there opinion,Yes,Probably yes,Not sure,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Grand Bargain,Republican,,1980,Male,White,No,High school graduate,Divorced,Other,"$20,000 - $29,999",Yes,28613,North Carolina,Rent,Strong Republican,Did not vote for President,Did not vote for President,Yes,Liberal,Some of the time,Protestant,Once a week,Yes,Very important,Once a week,2025-05-22 0:44:09,2025-05-22 0:50:44
2261893836,0.7040005311,Yes,None,Yes,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1986,Male,White,No,High school graduate,Married,Permanently disabled,"$20,000 - $29,999",Yes,27320,North Carolina,Own,Not very strong Republican,Did not vote for President,Donald Trump,Yes,Conservative,Some of the time,Protestant,Seldom,No,Somewhat important,Seldom,2025-05-22 3:33:29,2025-05-22 3:40:58
2261623126,1.558397453,No,"I don't share apps with family, especially if politics is involved. Otherwise, things can get messy if their faction does not support certain ideas I do.",No,Probably yes,Yes,Yes,Good Idea,Critical to Me & Others,Good Idea,Dislike It,Good Idea,Dislike It,Hate It,Good Idea,Good Idea,Critical to Me & Others,Not Sure,Good Idea,Critical to Me & Others,Good Idea,Dislike It,Dislike It,Not Sure,Not Sure,Good Idea,Good Idea,Not Sure,Good Idea,Not Sure,Not Sure,Critical to Me & Others,Hate It,Hate It,Hate It,Hate It,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Critical to Me & Others,Grand Bargain,Other,,1988,Male,Asian,No,4-year,Never married,Part-time,"$100,000 - $119,999",No,27513,North Carolina,Other,Lean Republican,Donald Trump,Donald Trump,Yes,Conservative,Some of the time,Something else,Never,No,Very important,Several times a day,2025-05-21 23:52:53,2025-05-22 0:13:10
2260166816,1.060942655,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not Sure,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Not sure,,1991,Female,White,No,Some college,Never married,Other,"Less than $10,000",Yes,27546,North Carolina,Own,Not sure,Did not vote for President,Did not vote for President,No,Not sure,Hardly at all,Protestant,Seldom,No,Somewhat important,A few times a week,2025-05-21 9:17:29,2025-05-21 11:06:49
2258138066,1.089341002,Yes,I wouldn't want hate mail I feel the way I feel and I think others should have an opinion as well,Yes,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Hate It,Hate It,Hate It,Hate It,Hate It,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Independent,Not for total government control over energy would think that private energy sources per individual would need a better standard,1962,Male,White,No,Some college,Married,Part-time,"$80,000 - $99,999",No,27284,North Carolina,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,More than once a week,Yes,Very important,Several times a day,2025-05-20 22:21:28,2025-05-20 22:49:36
2259252406,1.15452693,Not sure,Whether it would track my daily activities or have ads,No,Probably yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1985,Male,White,No,4-year,Never married,Full-time,"$30,000 - $39,999",No,27615,North Carolina,Own,Lean Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Jewish,A few times a year,No,Not at all important,Never,2025-05-20 23:17:32,2025-05-20 23:23:58
2259364186,0.6323843206,Not sure,I'm not sure they'd appreciate being sent vague surveys.,Not sure,Not sure,Not sure,Not sure,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Hate It,Critical to Me & Others,Not Sure,Not Sure,Good Idea,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Hate It,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Critical to Me & Others,Not Sure,Dislike It,Hate It,Not Sure,Good Idea,Dislike It,Current Direction,Independent,The package is weak on the Energy and Social Security reforms.  Many of these proposals are too vague to support.,1971,Female,Two or more races,No,2-year,Married,Homemaker,"$30,000 - $39,999",Yes,27023,North Carolina,Rent,Lean Democrat,Howie Hawkins,Cornel West,Yes,Very liberal,Some of the time,Nothing in particular,Never,No,Not at all important,Never,2025-05-21 0:18:31,2025-05-21 0:42:12
2259682576,0.9179909716,Yes,Nothing,No,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Independent,,1986,Female,White,No,4-year,Married,Full-time,"$100,000 - $119,999",Yes,28278,North Carolina,Own,Independent,Joe Biden,Kamala Harris,Yes,Liberal,Some of the time,Nothing in particular,Never,No,Not at all important,Never,2025-05-21 4:15:44,2025-05-21 4:30:31
2260305152,0.7900230374,Yes,Different views. Don’t want to offend others,No,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Independent,,1972,Female,White,No,Post-grad,Married,Full-time,"$70,000 - $79,999",No,28443,North Carolina,Own,Lean Republican,Joe Biden,Kamala Harris,Yes,Moderate,Only now and then,Protestant,A few times a year,No,Somewhat important,A few times a week,2025-05-21 10:13:06,2025-05-21 10:22:26
2260557046,0.6354502916,Yes,some wouldn't understand it,Yes,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Independent,,1948,Male,White,No,Some college,Married,Permanently disabled,Prefer not to say,No,28025,North Carolina,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,Once a week,Yes,Very important,Several times a day,2025-05-21 17:43:12,2025-05-21 18:06:40
2261354084,0.8263428486,Not sure,Don't want to impose on them.,No,Not sure,Not sure,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1948,Female,White,No,Some college,Married,Retired,"$30,000 - $39,999",No,28115,North Carolina,Own,Lean Republican,Joe Biden,Donald Trump,Yes,Very conservative,Most of the time,Protestant,A few times a year,Yes,Very important,A few times a week,2025-05-21 19:37:13,2025-05-21 19:50:57
2255052328,0.9915109005,No,Most people are either too lazy or detached to take the time to read the information and participate,No,Probably no,Not sure,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Independent,"There is nothing 75 percent of the country would accept. The current administration is rooting out waste and fraud, but Democrats are against it because it either uncovers their corruptness or is because it is because the Trump administration putting forth the effort. The answer to many of the issues is term limits and getting the career politicians and crooks out of office",1963,Male,White,No,4-year,Married,Full-time,"$80,000 - $99,999",No,28590,North Carolina,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Protestant,Once a week,Yes,Very important,Once a week,2025-05-21 23:37:12,2025-05-21 23:51:57
2261776562,0.4290665226,No,None. I just wouldn’t.,No,Not sure,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Hate It,Hate It,Hate It,Hate It,Hate It,Dislike It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Independent,,1983,Female,Middle Eastern,No,2-year,Married,Homemaker,"$80,000 - $99,999",Yes,27103,North Carolina,Rent,Independent,Did not vote for President,Did not vote for President,No,Moderate,Hardly at all,Nothing in particular,Never,No,Not at all important,Never,2025-05-22 1:47:50,2025-05-22 1:55:35
